TotalEmissions,TransportationTotalEmissions,HousingTotalEmissions,FoodTotalEmissions,GoodsTotalEmissions,ServicesTotalEmissions,CensusTract
23184329.9680365,2443125.60999394,6207300.34646913,6814985.53933772,3443711.21622572,4275207.25601002,360050079002019
32600117.1310583,7948004.66365004,7204867.81674583,7436645.84308679,4082677.32421649,5927921.48335914,360050158002019
28491196.5570887,7308006.10048844,5533527.11131094,6972591.78196014,3696988.3551608,4980083.20816837,360050019002019
24398291.4567886,2611928.70013525,5812746.94485592,7220344.17630045,3754394.16056189,4998877.47493509,360050042002019
20975492.3949582,1823117.52334734,5652055.14513822,6210913.4056639,3185911.02472532,4103495.29608339,360050051002019
23332026.5342252,2212527.74769001,6273850.07725378,6696884.87237054,3513608.02214962,4635155.81476123,360050050012019
21806586.6600811,2505484.83551898,5244077.13229459,6497793.42748456,3315037.84105687,4244193.42372607,360050050022019
20729783.0198086,1797708.74839954,4864912.07139761,6666778.58280572,3306526.86481055,4093856.75239518,360050053002019
24177766.4843961,4178741.97968326,5691131.91628004,6419299.96415513,3378935.44186894,4509657.18240875,360050063002019
25566868.6453487,2575142.38691882,6544279.10036037,7437527.20022411,3877677.90990033,5132242.04794504,360050076002019
27268115.476454,5655661.77120333,6422487.50782675,6908391.75073237,3583849.94973301,4697724.49695855,360050090002019
28369837.5733544,6791690.79525903,6282529.93312303,6962900.38987351,3615941.48484989,4716774.97024895,360050093002019
33693611.5794647,8706347.97533632,7138338.12588817,7996546.17653863,4200417.61543454,5651961.68626708,360050096002019
23715308.2008648,4112901.0952151,5382500.7222064,6545279.21207933,3352991.34510809,4321635.82625592,360050117002019
23374856.8918608,1869154.10504833,6602969.586541,7088294.92463062,3497148.98216895,4317289.29347186,360050147012019
24400904.0207925,2403213.81315661,5938536.29346022,7518047.19969799,3798494.985771,4742611.72870668,360050423002019
24080738.0917697,2295202.2155082,6357040.04229397,7149479.96179166,3639265.16376236,4639750.70841347,360050425002019
22870486.6255009,2227322.57305258,6231335.95119589,6558947.59814454,3407673.94243336,4445206.56067454,360050429012019
26607461.2973906,3021021.08208656,6454711.13525028,7412146.15277571,4033030.15486668,5686552.77241138,360050442002019
27903404.5987173,4920625.64504857,6120814.31014796,6728816.31186083,3909013.61782789,6224134.71383204,360050301002019
24485700.88833,2576376.6494621,6403556.84796761,6866666.87101683,3649695.49700061,4989405.02288286,360050218002019
26331559.3941112,2749468.01483311,7013518.14006068,7375414.17483957,3924566.62285447,5268592.44152334,360050338002019
24690725.7955144,2233759.8710867,6636047.00723023,7464723.13302393,3741706.11090919,4614489.67326432,360050365022019
21502530.973297,1967656.08101774,5793997.80192714,6231389.34241203,3238172.9403335,4271314.80760655,360050044002019
23734455.30978,2325309.9691588,6077322.1407351,7165680.50419498,3612299.86664828,4553842.82904282,360050048002019
22233687.3402398,2187420.5584355,5623562.754022,6464846.39288924,3387593.79936085,4570263.83553222,360050059022019
24332390.9147088,2279337.27737229,6404499.26222033,7199766.57701879,3707343.18797004,4741444.61012737,360050083002019
38313485.4457213,6083800.78208802,9232217.49790931,9664720.34393081,5385962.2331075,7946784.5886857,360050084002019
25118939.3467535,2131072.01111325,7486986.75258163,7252367.03870748,3667671.66419411,4580841.880157,360050147022019
32981830.128927,7887763.24240788,7211260.64434985,7509483.40580653,4199706.0009861,6173616.8353766,360050152002019
23247453.1746754,2132211.31471097,6024689.79125814,6959392.08007387,3556486.67982754,4574673.30880491,360050159002019
27512042.0386231,2769548.00858563,7428506.28740914,7902503.67482132,4121085.46467481,5290398.60313217,360050177012019
24549239.7208456,2376414.10709615,6266674.21178511,7336224.12002536,3767337.80456488,4802589.47737406,360050177022019
23297533.5056994,2123507.9516393,6096761.58700651,6967151.52034808,3572849.46058375,4537262.98612177,360050179012019
22173604.2588973,2139336.99775867,5096345.06713144,7122435.08120709,3514116.20617839,4301370.90662175,360050179022019
23599936.6867688,2175220.46835279,6044152.77274217,7186454.34216756,3645468.985158,4548640.11834823,360050181012019
22609708.6349205,2148392.03029383,5671890.25422268,6902865.54440238,3489510.59453355,4397050.21146802,360050181022019
22341576.3251219,2463500.80565535,5552865.68968847,6256383.44565218,3366139.93932051,4702686.44480541,360050183012019
24020716.7632081,2267245.57030858,6236214.80724712,7125812.67278678,3668952.82610937,4722490.88675622,360050183022019
22382639.1493599,2759523.77657671,5263882.72677415,6746624.13339509,3391950.25222289,4220658.26039106,360050185002019
24142518.4570453,2833337.03063375,5477979.79227074,6523192.89490116,3696495.6662469,5611513.07299273,360050302002019
36402415.3508393,7801334.29713016,8087913.97141286,8461473.12197216,4801515.10094992,7250178.85937419,360050342002019
32924308.8709228,4376359.00795729,8272149.84470658,8432644.4785502,4758545.07366137,7084610.46604736,360050370002019
26444823.3636373,3627528.86354778,6514685.92743021,7121629.19838909,3838439.99976832,5342539.37450193,360050372002019
24023609.6827676,2256350.69364065,6210758.86905524,7337969.0440822,3661413.8376676,4557117.23832187,360050399022019
37423231.5182286,7198361.7518013,8445136.68104702,9039445.66568227,5102831.09789192,7637456.32180607,360050426002019
21770618.3627626,1910498.33223951,5611900.95477313,6629627.72187939,3362666.69790309,4255924.65596747,360050458002019
26279967.4211113,4670818.83029861,5638442.10313297,7292006.58572424,3771198.45500144,4907501.44695406,360050460002019
22255215.0950689,2559606.40958681,5677332.24257469,6603154.02355978,3306405.17027198,4108717.24907567,360050239002019
23862174.3725945,2444146.89177978,5869599.36126883,7214660.20637725,3667702.75875486,4666065.15441374,360050241002019
24909905.9188788,2855390.35588566,6279746.03455217,6883676.50895725,3718706.02375209,5172386.99573167,360050266012019
25120135.0997474,2782214.37101415,6576201.59968423,6858643.63679509,3722340.66397204,5180734.82828188,360050287002019
36075681.2820443,7908614.92005776,8253990.08080133,8252642.31606365,4676488.21993614,6983945.74518544,360050288002019
30610010.6438353,5616388.32682517,6898775.31370956,7491795.14580141,4243508.16547989,6359543.69201926,360050451022019
31521049.7066633,5404532.93651725,7611101.77194695,7525678.25653821,4333299.64273408,6646437.09892685,360050345002019
41521649.1515169,10701968.2557644,9666852.91751086,8582294.6826141,4954767.2510815,7615766.04454608,360050356002019
22013663.6614392,2114600.65497423,5934157.30472106,6426038.44998479,3290154.32678505,4248712.92497412,360050359002019
34785387.471656,6925395.2519873,7559656.94815766,8586287.01439628,4773869.50203472,6940178.75508,360050368002019
26225731.9792644,2861128.64795405,6283255.52204863,7769951.03962657,4007936.08192005,5303460.6877151,360050386002019
37710770.7816446,10214888.7991514,7390516.18730826,7953058.66650979,4669756.64842884,7482550.48024631,360050004002019
31180451.0258162,5204435.03907754,7450730.71823251,7896506.31091122,4371074.30113388,6257704.65646105,360050040012019
21679948.3550582,2018346.81744483,5743410.23752124,6367897.42279432,3283498.35391378,4266795.52338406,360050043002019
21017580.2853775,2523260.17976552,5487639.37347009,5893302.09733326,3083202.87008315,4030175.76472553,360050052002019
24557367.0040686,2459545.90801179,5869240.77753388,7470257.89720431,3813274.46007668,4945047.96124192,360050064002019
27370503.8269405,3188713.44131735,6337100.6667328,8135674.75310461,4207032.37601152,5501982.58977426,360050078002019
21337735.1946349,2313179.22182464,4816422.33731305,6244154.46799382,3334623.82827759,4629355.33922577,360050085002019
23511626.6119407,2201939.3129655,6034198.9966648,6970099.41819551,3605837.62018073,4699551.26393412,360050131002019
36591770.5985276,9140699.17396263,8493968.68990637,7745264.3575427,4452630.9206902,6759207.45642576,360050164002019
32961606.4826276,7898252.97337999,7398524.29508208,7350684.5584565,4130771.81895335,6183372.83675573,360050184002019
21822399.9513205,2618577.21764114,4988611.51991507,6628770.5791039,3359482.71292197,4226957.92173839,360050193002019
21004667.5217949,2358536.8719185,5429403.61679457,6090921.61785197,3114530.97002426,4011274.44520559,360050213022019
23570032.25783,2591005.44019634,5806492.28640063,6602018.31777765,3574753.69993781,4995762.51351753,360050216022019
21907513.6227155,3881534.43060883,5109579.61637333,5772278.85559742,3025552.47637578,4118568.24376014,360050219002019
35092217.0847783,7371184.97630137,8439994.86095218,8193146.09733214,4515114.64203526,6572776.50815736,360050002002019
23383899.9942473,2278742.77017106,5881796.0600645,6990456.63949421,3596683.34233885,4636221.18217866,360050035002019
21372652.2849249,2196707.419004,5414184.67245955,6149589.61933939,3236956.64310325,4375213.9310187,360050233012019
23983380.3836599,2188075.94169458,6562838.73883697,6904611.29490647,3611142.43264838,4716711.97557355,360050169002019
22087470.6630217,2672467.32822925,5503058.91720245,6364341.67007772,3286603.71912071,4260999.02839154,360050173002019
27650897.0724451,3920506.99449328,7044335.92555089,7228786.63661049,3916894.52819394,5540372.9875965,360050246002019
33213781.0491275,5110238.98182273,8134523.35453238,8288995.42188218,4721885.84963849,6958137.44125169,360050250002019
32636291.4244146,4672498.63519104,8620473.11841116,8227466.60746527,4566949.75490848,6548903.30843869,360050252002019
25838424.7344223,2807062.70595431,6499493.20218144,7531422.42601168,3911009.7861148,5089436.61416004,360050257002019
21251527.6067542,2165142.07553897,5333150.0441378,6181053.28569313,3239410.20148276,4332771.99990158,360050277002019
24324375.4720552,2838580.15690876,5761929.05553631,6807223.75454297,3669855.91290431,5246786.5921628,360050285002019
34889250.7116802,9158250.82517814,7619345.22112302,7374937.69421697,4242770.92818435,6493946.04297769,360050286002019
23673054.7376888,2638976.81961141,5520152.66546866,6908580.96794922,3670777.8098322,4934566.47482729,360050289002019
36710909.444141,8679940.14210257,8186807.91461059,8143816.40689517,4678698.58913014,7021646.39140254,360050312002019
21662980.0723682,2088979.2233725,5424678.11746011,6520583.26678941,3334314.46918543,4294424.99556071,360050189002019
22318163.0519229,2784498.67729821,5475139.77886068,6492499.38819015,3331220.10045156,4234805.10712234,360050403042019
23538776.3539082,2403631.15720221,5906725.03186757,7202003.4199136,3619060.22172199,4407356.52320281,360050405012019
24850816.957644,2310451.30159669,6454253.00028659,7463774.78783969,3804221.77222158,4818116.09569947,360050405022019
30065067.0161349,5579400.67513203,6818115.83186668,7718863.44003591,4183206.62647509,5765480.44262515,360050434002019
35654636.1240271,7019846.58799521,8163765.91739835,8663356.51586919,4798121.78455139,7009545.31821297,360050444002019
45222024.229701,13488715.4885822,8574449.89598766,9257567.49339387,5438398.89348116,8462892.4582562,360050456002019
34814437.272169,8973880.73558644,7024607.90399867,7658862.58631994,4383081.65393505,6774004.3923289,360050351002019
27663721.1945121,2643546.37235774,7490921.80481857,7784295.78742509,4137405.18355842,5607552.04635231,360050367002019
24173164.1890232,2325294.74348578,6066588.68644476,7443315.43737298,3723365.39965439,4614599.92206532,360050381002019
32294112.3898082,3714920.11540467,8496134.39324954,8456950.34272533,4716431.72471571,6909675.813713,360050388002019
21392990.4894899,2557933.88929006,6003822.7300917,5581096.4387594,3040941.71455318,4209195.71679554,360050397002019
22653315.5681674,1963765.88880147,5896659.20857726,7059363.49165349,3480246.93697161,4253280.04216358,360050399012019
28325743.7001904,6368104.72912619,6286123.17991483,6792138.65773707,3697617.73529685,5181759.39811549,360050409002019
24138367.8257764,2499977.29770853,6126692.16954121,7144894.29343763,3652396.38523204,4714407.67985697,360050420002019
35421315.1295678,5671849.77341301,8839085.67129907,8410747.54009381,4910027.94617148,7589604.19859047,360050424002019
19182637.8415294,4518162.24648401,2569731.46685618,5419499.38680408,2821578.21496076,3853666.52642434,360050435002019
34447772.8626993,6198215.44494193,8009645.50192815,8344115.39370482,4759345.98605532,7136450.53606909,360050428002019
24009924.5518042,2441155.51150764,5953319.15383517,7198341.89385272,3698434.57430259,4718673.41830607,360050411002019
24057960.5186552,2474816.16663141,5909656.02475686,7260522.56412637,3700609.18416441,4712356.57897613,360050413002019
22607378.1204182,3014344.45144848,5911039.86180669,6191292.28671273,3235968.21435157,4254733.30609872,360050419002019
22820378.3510958,2321735.83628089,5654416.68087073,6875126.47463487,3515163.00251887,4453936.35679047,360050199002019
24428987.182345,2531868.5889538,6236434.25847208,7036783.36224435,3690594.66249968,4933306.31017506,360050202002019
23572846.7231934,2489429.53542163,6448692.89112179,6216294.62206428,3417610.82841232,5000818.84617338,360050206012019
21176035.0695686,2050445.59736275,5403232.05191147,6300419.193583,3231462.23095572,4190475.99575569,360050211002019
21799671.5821735,2405521.80582589,5409764.00523961,6058433.32113831,3307064.53801076,4618887.91195894,360050212002019
23989824.0526886,2379928.19533107,6277619.86719706,7001643.89736002,3617137.33510095,4713494.75769946,360050216012019
31025887.1167953,6371634.14199859,7342596.20247821,7426011.07130699,4068304.03742632,5817341.66358516,360050256002019
24723790.5013314,3634275.67826035,5942028.08699915,6969350.70290153,3596187.69704067,4581948.33612973,360050227032019
25440724.8415629,3320328.50920987,6671142.03868935,7169729.74340971,3686395.22456235,4593129.32569163,360050237022019
28516073.5166449,3018599.88573414,7440148.98844219,7874638.67200436,4267261.8476977,5915424.12276648,360050240002019
21051931.6333917,2065636.1043217,5387810.12412879,6163491.03274472,3204161.07998379,4230833.29221275,360050263002019
24241490.2789439,2581275.45741713,5927460.54925206,7594823.47042963,3719333.51646475,4418597.28538034,360050265002019
26453096.2023913,3218574.99326498,6106608.49413418,7121639.87261759,3991794.99123875,6014477.85113578,360050281002019
21553269.9821619,2178544.93732691,5534934.89826424,6096777.00769401,3262089.43893468,4480923.69994204,360050283002019
40437428.5455007,9211632.35508639,9400297.30658094,8856310.74275299,5132791.48575526,7836396.65532508,360050314002019
22904863.5877298,2125507.622638,6320134.35516012,6489424.68155237,3411479.7482236,4558317.18015572,360050328002019
21363020.7172609,2081374.66658878,5452276.1062709,6268587.53387446,3261545.99287723,4299236.4176495,360050374002019
27566395.7103758,2821134.81624413,7192194.62191865,7787648.6457342,4135041.85329749,5630375.77318129,360050382002019
